#Taxon_ID	Taxon_Rank	Taxon_Name	Probability_Mass
162278	species	VORTICEROS AURICULATUM	0.2762742552432
482403	species	TROGLODYTELLA ABRASSARTI	0.276147488353
281675	species	EUZERCON LATUM	0.276099570045
41117	species	POLLICIPES POLLICIPES	0.275978114669
357614	species	PSEUDOMONAS SP. B 2051	0.275763738986
638531	species	SOMATOCHLORA SAHLBERGI	0.2756922881789
154605	species	DENDRONOTUS DALLI	0.2751479360951
120640	species	SUNDACARPUS AMARUS	0.2750689805964
143726	species	MALENKA CALIFORNICA	0.27497638967806
931310	subspecies	BEMBIDION QUADRIMACULATUM DUBITANS	0.2748472035073
402040	species	STRONGYLOIDES ROBUSTUS	0.274412620422
60547	species	BURKHOLDERIA GLATHEI	0.274358094306
49260	species	POROSIRA GLACIALIS	0.274336971616
365388	species	PLECTRONINIA NEOCALEDONIENSE	0.274125553796
140270	species	UNCULTURED ARCHAEON SAGMA Y	0.273877050577
166267	no rank	SPONGOSPORA SUBTERRANEA F. SP. SUBTERRANEA	0.273801679022
55814	species	GLOSSIPHONIA SP.	0.273381073516
560983	species	ESCHARELLA IMMERSA	0.2732450903994
364902	species	CERATOMYXA SP. RM	0.273150072089
797741	species	UNCULTURED COLPODELLA	0.273110737925
392407	species	DEINOCOCCUS SP. TDMA 21	0.272945804914
190974	species	METHANOBREVIBACTER GOTTSCHALKII	0.272563029014
404784	species	UNCULTURED HAEMATOCOCCACEAE	0.2725279263217
560759	species	PTYCHOPTERA QUADRIFASCIATA	0.2724771163405
126422	species	MYONERA SP. GG 2000	0.2723303557387
682062	species	ASTROSPHAERIELLA STELLATA	0.272215484747
556	species	ERWINIA CHRYSANTHEMI	0.272157572618
291828	species	UNCULTURED PARVIBACULUM SP.	0.27213384332
400110	species	CRYPTOMONAS PHASEOLUS	0.272128721336
381413	species	AVRAINVILLEA NIGRICANS	0.2720481866879
707168	species	CORYTHIONELLA MINIMA	0.2720183333096
452333	subclass	AGARICOMYCETIDAE	0.2718652591838
162014	species	UNCULTURED RHODOPHYTE	0.2718354061103
158482	species	THERMUS SP. C4	0.271825795238
687533	species	CHLAMYDOMONADACEAE SP. CCCRYO217 05	0.271628712676
390570	species	BACTERIOVORAX SP. IP1	0.271521538918
68401	species	SPIROMYCES ASPIRALIS	0.2712150344071
232851	species	PROTOPHYSARUM PHLOIOGENUM	0.271058376804
31270	species	CONVOLUTA NAIKAIENSIS	0.27102159613
64615	species	MONILIELLA SUAVEOLENS	0.2708866938172
129035	species	ABLENNES HIANS	0.270595450153567
129034	genus	ABLENNES	0.270595450153567
94935	family	BELONIDAE	0.270595450153567
338277	species	RASTROGNATHIA MACROSTOMA	0.2705563999997
417997	species	UNCULTURED SPHINGOBACTERIALES CUM 'CRENOTRICHACEAE' BACTERIUM	0.270353115091
371540	species	CERATOMYXA SP. 2 IF 2006	0.269997841174
289991	species	LEPIDODERMA TIGRINUM	0.26973953292
474288	species	SENNERTIONYX MANICATI	0.269498244959
238902	species	CHLAMYDODON TRIQUETRUS	0.269195891049
570257	species	STENOSTOMUM SP. 'LONGPIT'	0.269001168548
27858	species	HERONIMUS MOLLIS	0.268868021318
560220	species	CEPHALOBIDAE SP. MHMH 2008	0.268827236104
85927	species	DIPLODIA MUTILA	0.2688023235844
126915	species	MECISTOCEPHALUS GUILDINGII	0.268750116632
60958	species	PISCICOLA GEOMETRA	0.268573949983
170917	species	PENICILLIDIA SP. VH 2001	0.268447205399
101532	species	ENDOSYMBIONT OF CAMPONOTUS BALZANI	0.268429862167
81498	species	MYXOBOLUS SANDRAE	0.267954469257
576307	species	EREMOBIOTUS ALICATAI	0.26787099033
361502	species	ANAEROCOCCUS SP. GPAC126	0.267839997938
278121	species	AMPHIBELONE CULTELLATA	0.2677088502769
358	species	AGROBACTERIUM TUMEFACIENS	0.2676660223696
508739	species	LECIOPHYSMA FURFURASCENS	0.26766467938
104059	species	HODOTERMOPSIS SJOESTEDTI PARABASALIAN SYMBIONT CLONE HSS22	0.267486100122
332498	species	SEIROSPORA VIRIDIS	0.267432017576
35084	species	BABESIA SP.	0.267412499642
906895	species	SNYDERELLA KIRBYI	0.2673549805447
109871	species	BATRACHOCHYTRIUM DENDROBATIDIS	0.266908878692538
403673	no rank	BATRACHOCHYTRIUM DENDROBATIDIS JEL423	0.266908878692538
100474	genus	BATRACHOCHYTRIUM	0.266908878692538
473180	species	TYLORIDA STRIATA	0.266872927367
75385	species	MICROPRUINA GLYCOGENICA	0.266725477455
468754	species	LESTOMYIA FRAUDIGER	0.266460245324
181046	species	CONIDIOBOLUS RHYSOSPORUS	0.2663281688832
393538	species	SALINICOCCUS IRANENSIS	0.2658808643886
184064	species	THERMODESULFOBIUM NARUGENSE	0.265642215885
180915	species	CELLVIBRIO VULGARIS	0.265575080752
38241	species	GLOBICEPHALA MACRORHYNCHUS	0.26525291571959
9729	genus	GLOBICEPHALA	0.26525291571959
110568	species	HYDROPISPHAERA ERUBESCENS	0.265128243857
39483	species	[EUBACTERIUM] CYLINDROIDES	0.265113406041
887048	species	SYMBIODINIUM SP. 2 135	0.264916771252
879209	species	TETRANCISTRUM NEBULOSI	0.264833281164
748375	species	COCCULINA SP. MCZ:DNA103276	0.2647539994301
251538	species	CANDIDATUS BLOCHMANNIA OCREATUS	0.2646128197519
101113	species	PROTOMYCOCLADUS FAISALABADENSIS	0.264303021348
79748	species	PLATYDEMUS MANOKWARI	0.263934465412
353897	species	METSCHNIKOWIA ABERDEENIAE	0.263641400444
759965	species	STRAMENOPILE SP. MESS21	0.263446120608
378361	species	SYLLIDIA ARMATA	0.263390154256
116904	species	NOTENTERA IVANOVI	0.2633367935169
215768	species	TRACHELOMONAS SP. M1422	0.263130559652
576909	species	CHERAMUS SP. GMX RR 2008	0.262942135222
223185	species	UNCULTURED THIOTHRIX SP.	0.2625268600993
424799	species	ROSEOMONAS TERRAE	0.262416995533
281613	species	PROTOPERIDINIUM PALLIDUM	0.262173347936
385425	species	OSEDAX JAPONICUS	0.26164526950285
35217	species	GROMIA OVIFORMIS	0.261283354835
116767	species	BIVESICULA CLAVIFORMIS	0.261190843503
647165	species	PUNCTODORA RATZEBURGENSIS	0.261166814854
439314	species	GAMBIERDISCUS PACIFICUS	0.26098484272436
297438	species	CASTRELLA TRUNCATA	0.2607907475551
883297	species	HALALAIMUS SP. CR74A	0.260613045122
123883	species	PETROLISTHES LAEVIGATUS	0.260606326025
626493	species	RALSTONIA SP. TPS8	0.2606046225468
45934	species	PRATYLENCHUS CRENATUS	0.260097779441
144838	species	UNIDENTIFIED BACTERIUM WB1_C17	0.260068822335
181991	species	GLIOPHORUS LAETUS	0.259940099653
45929	species	PRATYLENCHUS PENETRANS	0.259862519929
214501	species	HOWARDULA SP. SP MA	0.259807939939
394797	species	PSEUDOAMPHISIELLA LACAZEI	0.259755637885
498005	species	NOLANDELLA SP. ATCC 50913	0.259563878095
765892	species	UNCULTURED MICROTHORACIDA	0.259299200686
206677	species	BOHADSCHIA VITIENSIS	0.2592805234563
188033	species	PSEUDAPHANOSTOMA SMITHRII	0.2592210348827
6407	family	GLOSSIPHONIIDAE	0.25915608519852
6411	genus	HELOBDELLA	0.25915608519852
6406	order	RHYNCHOBDELLIDA	0.25915608519852
55824	class	HIRUDINIDA	0.25915608519852
6412	species	HELOBDELLA ROBUSTA	0.25915608519852
42113	no rank	CLITELLATA	0.25915608519852
8079	family	POECILIIDAE	0.259091057918395
586240	subfamily	POECILIINAE	0.259091057918395
748152	species	ORNATOSCALPELLUM STROEMII	0.25904670086
450194	species	FLAGELLOPHORA APELTI	0.258882140784
101127	species	HESSELTINELLA VESICULOSA	0.258848324335
196616	species	BOYLIAE PRAEPUTIALE	0.258837807289
36021	species	PICHIA DRYADOIDES	0.2587327461403
69473	species	ACHOLEPLASMA VITULI	0.258525721666
254030	species	UNCULTURED ACAULOSPORA	0.258270067319
174670	species	THRAUSTOCHYTRIIDAE SP. M4 103	0.258232219407
49240	species	CHAETOCEROS SP.	0.2580275661253
455295	species	TELOTROCHIDIUM MATIENSE	0.257983948631
660264	species	PAENIBACILLUS SP. BJ 60	0.257957775006
38414	species	ERAGROSTIS CURVULA	0.2578268269895
54046	species	PHAFFOMYCES THERMOTOLERANS	0.257587367064
165435	species	UNCULTURED FLAVOBACTERIUM SP.	0.2573255262937
1143725	species	PARASPATHIDIUM APOFUSCUM	0.257264845142
573652	species	UNCULTURED ICHTHYOSPOREAN	0.257255619794
75742	species	HEPATOZOON CATESBIANAE	0.257107249373
272469	subspecies	RICCIA HUEBENERIANA SUBSP. SULLIVANTII	0.257088242984
405388	species	FERGUSOBIA SP. 469	0.25701923676
55291	species	POLYPTERUS SENEGALUS	0.2570111378718
55632	species	CUCUMARIA SYKION	0.257000710654
47781	species	CARTERIA CRUCIFERA	0.2567525056106
159342	species	PLACIDIA CAFETERIOPSIS	0.25636455254514
411806	species	SCHISTONCHUS AUREUS	0.25606631627
474265	species	PROCTOPHYLLODES DETRUNCATUS	0.256030743845
135049	species	FIRMICUTES ORAL CLONE CK051	0.255793025621
74400	species	KIONOCHAETA IVORIENSIS	0.2557861141711
314124	species	DACTYLELLINA ELLIPSOSPORA	0.255454764228
519023	species	TREPONEMA SP. PT4	0.2554031860109
283740	species	UNCULTURED ANAEROBIC BACTERIUM	0.2553333028355
39714	species	EUGLYPHA ROTUNDA	0.255330310997
706136	species	TRYPANOSOMATIDAE SP. CH8	0.25515124674
485300	species	MIGNEAUXIA ORIENTALIS	0.254353582683
394759	species	LAONICE SP. VR 2006	0.254298048804
101398	species	PARACRAUROCOCCUS SP. QSSC5 3	0.254201422067
423478	species	KUDOA UNICAPSULA	0.25412421793
930161	species	TUBAKIELLA GALERITA	0.2540588738344
82871	species	PLECTANOCOTYLE GURNARDI	0.2540125371551
358017	species	OSTRACODINIUM DENTATUM	0.2539976026
4990	species	BENSINGTONIA INGOLDII	0.253888627765
75366	species	SINOCYCLOCHEILUS GRAHAMI	0.2534536186552
1006920	species	KUDOA PAGRUSI	0.253308532966
471278	species	EIMERIA INTESTINALIS	0.253295734629
63384	species	MELANOTAENIUM EUPHORBIAE	0.253025634055
457873	species	CHAMA SEMIPURPURATA	0.2529685398924
748996	species	CANDACIA DISCAUDATA	0.2528366987909
300512	species	SCRUPOCELLARIA MADERENSIS	0.252802930001
559935	species	HENNEGUYA PSOROSPERMICA	0.2527568895246
490518	species	FLAMELLA FLUVIATILIS	0.25274148562
692278	species	NEOCERATIUM DIGITATUM	0.252687937219
242127	species	TRICHOMONADIDA SP. NJ1	0.25252925286
1348078	species	POECILOBDELLA MANILLENSIS	0.252231861305
6243	family	RHABDITIDAE	0.252033445553321
55879	superfamily	RHABDITOIDEA	0.252033445553321
55885	subfamily	PELODERINAE	0.252033445553321
6237	genus	CAENORHABDITIS	0.252033445553321
238906	species	DYSTERIA SP. 2	0.2519448591417
661993	species	EUTIMA GEGENBAURI	0.251906784941
590836	species	ACTINOMYCETALES BACTERIUM JH111	0.251868636387
181058	species	PANDORA DIPTERIGENA	0.251819778863
100933	species	CERCOMONAS LONGICAUDA	0.2517163493912
42156	species	LITOMOSOIDES SIGMODONTIS	0.251672821513
313248	species	ACTINOMADURA SP. E6	0.251528810185
211018	species	STROMBIDIUM SP. SBB99 1	0.251521990298
474467	species	ARTHROBACTER SP. D5	0.2512772042711
180813	species	MASTIGAMOMEBA SP. ATCC50617	0.251033058897
36040	species	WILLIOPSIS PRATENSIS	0.251010017144
181062	species	ZOOPHTHORA OCCIDENTALIS	0.250853645893
560167	species	MONOPOSTHIA SP. 1266	0.250777615899
464989	species	HEMISELMIS CRYPTOCHROMATICA	0.250748570006
47251	genus	LEPTOLYNGBYA	0.250436933812
111781	species	LEPTOLYNGBYA SP. PCC 7376	0.250436933812
1890438	Unknown	Unknown	0.250436933812
1890424	Unknown	Unknown	0.250436933812
178552	species	XESTOSPONGIA MUTA	0.2500838923365
545776	no rank	TREPONEMA PARALUISCUNICULI CUNICULI A	0.2500000023555
53435	species	TREPONEMA PARALUISCUNICULI	0.2500000023555
203410	species	ISLANDIELLA SP. 2643	0.249796552741
51498	species	MITRASTEMON YAMAMOTOI	0.249793048121
253243	species	UNCULTURED WEISSELLA SP.	0.249735924887
210	species	HELICOBACTER PYLORI	0.249621667656
404752	species	LIMULIDAE ENVIRONMENTAL SAMPLE	0.2494170402962
65647	species	IXODES HOLOCYCLUS	0.249309027096
232854	species	SYMPHYTOCARPUS IMPEXUS	0.249190205319
246612	species	PHYSARIDAE SP. W2I	0.2491296856517
36294	family	PYCNONOTIDAE	0.2489758906277
125283	species	PYCNONOTUS SINENSIS	0.2489758906277
125282	genus	PYCNONOTUS	0.2489758906277
77922	species	CYANOPTYCHE GLOEOCYSTIS	0.248573952528
1282	species	STAPHYLOCOCCUS EPIDERMIDIS	0.2483829177423
933010	species	PARAMEIONETA BILOBATA	0.24831853438
683721	species	BRADYNECTES STERRERI	0.248210877799
5440	species	SPOROBOLOMYCES LACTOPHILUS	0.2482075087604
3112	species	PROTOTHECA ZOPFII	0.248164431001
156903	species	ACONTIAS LITORALIS	0.247603491184
134226	species	FIRMICUTES ORAL CLONE BX005	0.247474402753
69519	species	CAENOPLANA COERULEA	0.247236297332
289979	species	DIDYMIUM DUBIUM	0.247210499212
191246	species	ARACHNITIS UNIFLORA	0.247065845069
338291	species	CHIROGNATHIA DRACULA	0.2469400915222
67622	species	PESOTUM FRAGRANS	0.246920486813
96645	species	OSCHEIUS DOLICHUROIDES	0.2468287979867
259042	species	BODO ROSTRATUS	0.246691575928
251242	species	HAEMADIPSA SUMATRANA	0.246653109346
1752718	Unknown	Unknown	0.2465192190534
51729	species	CHLOROMONAS OOGAMA	0.246150304387
47827	species	LACHNUM NUDIPES	0.2457650529022
451442	order	RHIZOPHYDIALES	0.245703331669371
1142503	no rank	RHIZOPHYDIALES INCERTAE SEDIS	0.245703331669371
103715	species	HIPPOCAMPUS KUDA	0.245675101227047
129917	subfamily	HIPPOCAMPINAE	0.245675101227047
72046	genus	HIPPOCAMPUS	0.245675101227047
34758	species	PARASPADELLA GOTOI	0.245382593486
342420	species	ERGASILUS TUMIDUS	0.245336543799
47237	species	ARTHROBOTRYS SUPERBA	0.245306290156
436017	no rank	OSTREOCOCCUS LUCIMARINUS CCE9901	0.2452388738284
242159	species	OSTREOCOCCUS 'LUCIMARINUS'	0.2452388738284
5932	species	ICHTHYOPHTHIRIUS MULTIFILIIS	0.245236415354817
5931	genus	ICHTHYOPHTHIRIUS	0.245236415354817
37090	no rank	OPHRYOGLENINA	0.245236415354817
78913	species	RHOPALOMYCES ELEGANS	0.2451889056087
365381	species	LEUCANDRA NICOLAE	0.2449218669508
376792	species	KAROTOMORPHA SP. ROP8	0.2448762519364
416573	species	ASPIDISCA ACULEATA	0.244710594713
464341	species	NEAXIUS ACANTHUS	0.244636044574
57591	species	THERMOPHILIC METHANOTROPH HB	0.244626255472
56927	species	LEPIDOZIA REPTANS	0.24441114208
83329	species	PARALEPAS PALINURI	0.244353863833
39574	species	NOTHOCLADUS NODOSUS	0.243993179621
41839	species	CONOCEPHALUM CONICUM	0.243921050223
313259	species	BULIMINA MARGINATA	0.243908554112
284772	species	THRAUSTOCHYTRIIDAE SP. MBIC11063	0.243869411147
315785	species	UNCULTURED CENTROHELIOZOAN	0.243843256254
703034	species	CHAUNACANTHID SP. 6200	0.243775688252
570255	species	STENOSTOMUM SP. 'BIGMOUTH'	0.243687314756
510432	species	ECHINISCUS SP. ECHIN_07_171	0.2436820095123
113536	species	SCHROEDERIELLA APICULATA	0.243580056034
9544	species	MACACA MULATTA	0.24353602685974
9539	genus	MACACA	0.24353602685974
61503	species	WYNNEA SP. 'TRL #675'	0.243453935043
257608	species	PACHYMENIA CF. ORBICULARIS	0.243450783676
73054	species	DIDYMOZOON SCOMBRI	0.243356188071
96664	species	DISTOLABRELLUS VEECHI	0.243178946841
883738	species	LITINIUM SP. TCR205	0.2431029119472
3188	species	PICOCHLORUM EUKARYOTUM	0.242910062743
646401	species	CARDIOECIA WATERSI	0.242785275072
424460	species	PANTOPIPETTA LONBITUBERCULATA	0.24252084820239
521162	species	TRICHONYMPHA SPHAERICA	0.2423768439933
338296	species	COSMOGNATHIA ARCUS	0.242371532835
251537	species	CANDIDATUS BLOCHMANNIA SAYI	0.242342343874
366430	species	SPADELLA LEDOYERI	0.242136197166
981318	species	PARACERCOMONAS SP. B148	0.241946802808
69896	species	CANDIDATUS PHYTOPLASMA SOLANI	0.241893848712
472213	species	HETEROCHONE SP. SMF 10523	0.241783345024
239992	species	UNCULTURED NITROSOMONADALES BACTERIUM	0.241493412654
319049	species	UNCULTURED SPIROPLASMA SP.	0.241331942475
398737	species	USTANCIOSPORIUM STANDLEYANUM	0.2411125371881
165478	species	NEOCONDEELLUM DOLICHOTARSUM	0.2411088952894
330022	species	BACTERIUM IC1234	0.24059182282
118748	species	BULLEIDIA EXTRUCTA	0.24057897855
555163	species	ERGENE SP. KMP 2008	0.2405495845735
357345	species	PARALVINELLA PANDORAE	0.2404259306377
6136	species	RENILLA RENIFORMIS	0.2402810626647
297422	species	PROXENETES QUADRISPINOSUS	0.2402154050431
321419	species	AMBLYOMMA DUBITATUM	0.239832527764
741086	species	STENOTROPHOMONAS SP. IIIM ST045	0.239782198089
555200	species	MESSICOBOLUS CINCTUS	0.23970559493
723910	species	SIMPLICIMONAS MOSKOWITZI	0.2396972688052
349979	species	PLATYGLOEA SP. RB1040	0.239673716361
84089	species	MICRODALYELLIA ROSSI	0.2396516741977
650641	species	MANOHYPHELLA SP. BYU IGCEP200	0.23959718551
553303	species	THALASSOSPIRA SP. SKUK MB1012	0.2395239706684
5869	species	BABESIA OVIS	0.2394168756117
186198	species	LATUMCEPHALUM SP. B955	0.239310984987
311244	species	PAENIBACILLUS ASSAMENSIS	0.2390032395468
338287	species	FILINIA LONGISETA	0.237918854784
34764	species	OIKOPLEURA SP.	0.2378543113015
227884	species	PANAGROLAIMUS DAVIDI	0.237086528788
545529	species	PHACUS APPLANATUS	0.237040556878
1034374	species	CORALLINA SP. ASD200	0.23671158688
473152	species	RHABDITOID SP. PDL15	0.236710860677
273005	species	LEITOSCOLOPLOS FRAGILIS	0.2365878897099
442390	species	ACARYOCHLORIS SP. JJ7 5	0.236554833602
406670	species	NOCTICOLA AUSTRALIENSIS	0.236378880001
199211	species	PROCERAEA PSEUDOPICTA	0.236270867308
9639	genus	URSUS	0.23589427663805
9632	family	URSIDAE	0.23589427663805
151592	species	UNCULTURED MARINE STRAMENOPILE DH144 EKD10	0.235782489558
315796	species	UNCULTURED EUGREGARINIDA	0.235752551563
163482	species	CALANOIDES CARINATUS	0.2356778620712
107806	no rank	BUCHNERA APHIDICOLA STR. APS ACYRTHOSIPHON PISUM	0.23561759132
479277	species	CALANTICA SP. KACB00087	0.2355333426446
53474	species	CRUZNEMA TRIPARTITUM	0.2351426419954
195955	species	UNCULTURED RHIZOSPHERE ASCOMYCETE	0.234946767948
195482	species	CRYPTOSPORIDIUM CANIS	0.2347714278323
212156	species	ALPHA PROTEOBACTERIUM AP 16	0.234612176516
573655	species	UNCULTURED KATABLEPHARIDOPHYTE	0.2345260905525
70226	species	APHELENCHUS AVENAE	0.234464528736
101027	species	UNCULTURED DINOPHYCEAE OLI02001	0.234249865804
348037	species	HYDROLITHON IMPROCERUM	0.234147038844
860507	species	HENNEGUYA PSEUDORHINOGOBII	0.2338842007207
423268	species	PLEUROXUS TRUNCATUS	0.2337701941286
349561	species	EPISTOMINELLA EXIGUA	0.23358099475
215697	species	EUTREPTIELLA BRAARUDII	0.2335259854817
145522	species	NANNOCHLOROPSIS OCEANICA	0.233484423897
158886	species	BURKHOLDERIA SP. NAP1	0.233029933162
381830	species	SALINICOCCUS SIAMENSIS	0.232218100209
84131	species	PLAGIOSTOMUM VITTATUM	0.232043874726
119427	species	APLYSILLA SULFUREA	0.2319563531053
117210	species	ANTORCHIS POMACANTHI	0.23178562414
304587	species	UNCULTURED MAGNETOCOCCUS SP.	0.23160842714355
73089	species	PAUCIVITELLOSUS FRAGILIS	0.231577669907
408171	species	EPIBIONT METAGENOME	0.2310020224165
178364	species	TRACHELOCORYTHION PULCHELLUM	0.230705670887
101103	species	CIRCINELLA UMBELLATA	0.230646171222
56772	species	HAMILTONAPHIS STYRACI YEAST LIKE SYMBIONT	0.230619811705
167961	species	PSEUDOBODO TREMULANS	0.230585013906
166886	species	OCLADIUS OBLIQUESETOSUS	0.230287253295
48602	species	PHYMATOLITHON LAEVIGATUM	0.2298449801044
43938	genus	PSEUDENDOCLONIUM	0.2298220584015
205398	no rank	ULVALES INCERTAE SEDIS	0.2298220584015
3113	order	ULVALES	0.2298220584015
160070	species	PSEUDENDOCLONIUM AKINETUM	0.2298220584015
293604	species	PARATYLENCHUS CF. NEOAMBLICEPHALUS	0.2296025637826
30611	species	OTOLEMUR GARNETTII	0.2294604475477
371676	varietas	RHIZOPUS STOLONIFER VAR. LYOCOCCOS	0.22936268402
203437	species	UNCULTURED GEMMATIMONADETES BACTERIUM	0.2291855923917
482787	species	KANOETUS SP. N. AD763	0.228968235914
420569	species	CHROMULINA CF. NEBULOSA	0.2288475764941
474268	species	PROCTOPHYLLODES SCOLOPACINUS	0.228654877473
43985	species	GALACTOMYCES REESSII	0.228327697555
252931	species	LEIOGALATHEA LAEVIROSTRIS	0.228276098859
418335	species	PIONOSYLLIS AUGENERI	0.228235862293
46338	species	CORETHRELLA WIRTHI	0.227492117967
44674	species	SULFUROSPIRILLUM BARNESII	0.227386966818
160111	species	COLIMENOPON UROCOLIUS	0.227355465447
266736	species	SALINISPHAERA SP. ARD M17	0.227300363697
3027	class	CRYPTOPHYTA	0.227200877936983
373119	species	UNCULTURED DUNALIELLACEAE	0.226933796931
494272	species	PORPHYRA TASA	0.226884590898
30005	suborder	ANOPLURA	0.226702859310531
121221	family	PEDICULIDAE	0.226702859310531
121224	subspecies	PEDICULUS HUMANUS CORPORIS	0.226702859310531
121222	genus	PEDICULUS	0.226702859310531
85819	order	PHTHIRAPTERA	0.226702859310531
121225	species	PEDICULUS HUMANUS	0.226702859310531
715184	species	RHYTIDOCYSTIS CYAMUS	0.226656201898
756051	species	SPORENDONEMA PURPURASCENS	0.226481773201
80419	species	CAPRA PYRENAICA	0.2262505793795
172824	species	AMASTIGOMONAS MUTABILIS	0.226119336707
188046	species	PHILOCELIS BRUEGGEMANNI	0.226051141046
575411	species	PROTOTHECA CUTIS	0.226028301035
242932	species	BACTERIOVORAX SP. F2	0.225572241008
65581	species	HALIOMMATIDIUM SP.	0.225489602864
574546	species	OPISTHOPATUS CINCTIPES	0.2254779059
314077	species	EUCOPIA SP. TS 2005	0.225477468674
119497	species	EXANTHEMACHRYSIS GAYRALIAE	0.2252567786524
5204	phylum	BASIDIOMYCOTA	0.225251552587
303724	species	OXYMONACANTHUS LONGIROSTRIS	0.225153252969
303723	genus	OXYMONACANTHUS	0.225153252969
717900	species	POLYSIPHONIA SP. DWF 2010B	0.22508273476
38276	species	EUGLENA MYXOCYLINDRACEA	0.2249892409255
1008260	subfamily	MARTINAE	0.224966651819083
9655	family	MUSTELIDAE	0.224966651819083
76720	species	MARTES PENNANTI	0.224966651819083
9658	genus	MARTES	0.224966651819083
32602	species	STENOGRAMME INTERRUPTA	0.224817198621
495183	species	SERRATIA SP. PTSE 1	0.224814183195
521103	species	UNCULTURED METHANOLINEA SP.	0.2247568811428
416808	species	OLPIDIOPSIS PORPHYRAE	0.2243758921719
321327	species	SYNECHOCOCCUS SP. JA 3 3AB	0.223744620238
587587	species	BACILLUS SP. DHVB2	0.223686362608
