Object_ID, Length, Assignment
C04.187878,180,5661
C04.187911,180,5661
C04.188133,180,5661
C04.188320,180,5661
C04.188653,180,5061
C04.188728,180,5061
C04.189140,180,5661
C04.189587,180,5061
C04.189665,180,5661
C04.189738,180,5661
C04.190064,180,5061
C04.190512,180,5661
C04.190808,180,5661
C04.190866,180,5061
C04.190923,180,5061
C04.191176,180,5661
C04.191183,180,5661
C04.191289,180,5061
C04.191460,180,5661
C04.191492,180,5061
C04.191809,180,5061
C04.191824,180,5661
C04.191918,180,5061
C04.192081,180,5661
C04.192346,180,5061
C04.192497,180,5661
C04.192731,180,5661
C04.192951,180,5661
C04.193056,180,5061
C04.193283,180,5061
C04.193930,180,5661
C04.194089,180,5661
C04.194099,180,5661
C04.194259,180,5661
C04.194928,170,5661
C04.195028,132,5661
C04.195187,180,5661
C04.195366,180,5661
C04.195644,180,5661
C04.195663,180,5661
C04.195843,180,5661
C04.195910,180,5661
C04.196628,180,5661
C04.196792,180,5661
C04.196869,180,5661
C04.196922,180,5661
C04.197173,180,5661
C04.197337,138,5661
C04.197386,180,5061
C04.197585,180,5061
C04.197924,180,5661
C04.198221,180,5661
C04.198656,180,5061
C04.198730,180,5661
C04.199087,180,5661
C04.199490,180,5661
C04.199862,180,5661
C04.200047,180,5061
C04.200141,180,5061
C04.200191,180,5661
C04.200423,180,5661
C04.200634,180,632
C04.200682,180,5661
C04.200731,180,5661
C04.200752,180,5661
C04.201024,180,5661
C04.201327,180,5661
C04.201434,180,5061
C04.201549,180,5061
C04.201788,180,5661
C04.202422,180,5661
C04.202448,180,5061
C04.202762,180,5661
C04.202908,180,263
C04.203489,180,5661
C04.203791,180,5661
C04.203886,180,5661
C04.203905,180,5661
C04.203963,180,5061
C04.204052,180,5061
C04.204714,180,5661
C04.204761,180,5661
C04.205128,180,5661
C04.205236,180,5061
C04.205247,180,5061
C04.205414,180,5661
C04.205690,180,5061
C04.205984,180,5661
C04.206098,180,5661
C04.206226,180,5061
C04.206264,180,5061
C04.206620,180,5661
C04.206691,180,5661
C04.206935,180,5661
C04.206937,180,5061
C04.207221,180,5061
C04.207315,180,5661
C04.207514,180,5661
C04.207555,180,5061
C04.207688,148,5661
C04.207861,180,5661
C04.207865,180,5061
C04.207875,180,5661
C04.208055,180,5061
C04.208070,180,5661
C04.208544,180,5061
C04.208718,126,5661
C04.208746,180,5061
C04.209524,180,5661
C04.209570,180,5661
C04.209662,180,5061
C04.209878,180,5661
C04.209981,180,5661
C04.210100,180,5661
C04.210458,180,5061
C04.210534,180,5661
C04.210998,180,5661
C04.211464,180,5061
C04.211749,180,5061
C04.212068,180,5661
C04.212557,180,5661
C04.212664,180,5661
C04.212681,180,5061
C04.212954,180,5661
C04.213027,180,5661
C04.213255,180,5661
C04.213410,180,5061
C04.213560,180,747
C04.213975,180,5661
C04.214179,180,5661
C04.214466,180,5061
C04.214580,180,5061
C04.215595,180,5661
C04.215813,180,5061
C04.215829,180,5661
C04.216096,180,5061
C04.216139,180,5061
C04.216540,180,5061
C04.216571,180,5661
C04.216584,180,5661
C04.216645,180,1920107
C04.216836,180,5661
C04.216941,180,5661
C04.217646,180,5661
C04.217806,180,5661
C04.217920,180,5061
C04.218050,180,5061
C04.218129,180,5061
C04.218336,180,5061
C04.219099,180,5061
C04.219200,180,5661
C04.219742,180,5661
C04.219808,180,5661
C04.219996,180,5661
C04.220028,180,5661
C04.220124,180,5661
C04.220487,180,5061
C04.220945,180,5061
C04.221000,180,5661
C04.221003,180,5661
C04.221149,180,5061
C04.221256,124,5661
C04.221367,180,5661
C04.221393,180,5661
C04.221433,180,5661
C04.221786,180,5661
C04.221950,180,5661
C04.222033,102,5061
C04.222062,180,5661
C04.222317,96,5661
C04.222365,180,632
C04.222958,180,5061
C04.223085,180,5661
C04.223102,180,5661
C04.223250,180,5661
C04.223520,180,5061
C04.223782,180,5661
C04.223894,180,5061
C04.223991,180,5661
C04.224011,180,5061
C04.224307,180,5661
C04.224472,180,5661
C04.224495,180,5061
C04.225221,180,5661
C04.225268,180,5061
C04.225284,180,5061
C04.225369,180,5061
C04.225785,180,5661
C04.225937,180,5661
C04.226096,180,5061
C04.226237,180,5661
C04.226619,180,5661
C04.226849,180,5661
C04.227410,180,5661
C04.227594,180,5661
C04.227648,180,5661
C04.227872,180,5061
C04.227907,180,5061
C04.228703,180,5661
C04.228989,180,5661
C04.229144,180,5061
C04.229152,180,5661
C04.229242,180,5061
C04.229818,180,5661
C04.229889,106,5661
C04.230103,180,28152
C04.230667,180,5661
C04.231374,180,5061
C04.231425,180,5061
C04.231762,180,5661
C04.231966,180,5661
C04.232062,180,263
C04.232461,180,5061
C04.232630,180,5661
C04.232863,180,5661
C04.233362,180,5061
C04.233375,180,5061
C04.233738,180,5661
C04.233757,180,5061
C04.233880,180,5661
C04.233920,180,5661
C04.234016,180,5061
C04.234036,180,5061
C04.234317,180,5061
C04.234780,90,5661
C04.234848,180,5061
C04.234960,180,5661
C04.235065,180,5661
C04.235182,180,5061
C04.235854,180,5061
C04.236052,180,5661
C04.236233,180,5661
C04.236272,180,5061
C04.236304,180,5061
C04.236762,180,5061
C04.236836,180,5061
C04.237019,180,5661
C04.238246,180,1484157
C04.238944,180,5061
C04.239076,180,5661
C04.239115,180,5061
C04.239314,180,5661
C04.239681,180,5061
C04.239836,180,5061
C04.239848,180,5061
C04.240160,180,5661
C04.240238,180,5661
C04.240426,180,5061
C04.240528,180,5661
C04.240563,180,5061
C04.240616,180,5061
C04.241510,180,5661
C04.242021,180,5061
C04.243267,180,5061
C04.243317,180,5061
C04.243793,180,5661
C04.244259,180,5061
C04.244744,134,5661
C04.244748,180,5061
C04.245664,180,5661
C04.245842,180,5061
C04.246024,180,5661
C04.246268,180,5661
C04.246622,180,5061
C04.246832,180,5061
C04.247161,180,5661
C04.247299,180,5661
C04.247373,180,5661
C04.247573,180,5661
C04.247766,180,5661
C04.247955,180,632
C04.248071,180,5661
C04.248201,138,5061
C04.248307,180,5661
C04.248338,180,5661
C04.248473,180,5661
C04.249073,180,5661
C04.249129,180,5661
C04.249241,180,5661
C04.249668,180,5661
C04.249754,180,5661
C04.249756,180,5661
C04.250142,180,5661
C04.250828,180,5061
C04.250834,180,5661
C04.251048,180,5661
C04.251323,180,5061
C04.251601,180,5061
C04.252048,180,5661
C04.252148,180,5661
C04.252207,180,11029
C04.252419,180,5661
C04.252514,180,5661
C04.252597,180,5661
C04.252937,180,5061
C04.253216,180,5661
C04.253301,162,5061
C04.253384,180,5061
C04.253387,180,5661
C04.253527,180,5661
C04.253927,180,5661
C04.254239,180,5061
C04.254262,180,632
C04.254397,180,5661
C04.255068,98,5661
C04.255219,180,5661
C04.255231,180,5061
C04.255654,180,5061
C04.255981,180,5661
C04.255988,180,5661
C04.256151,180,5061
C04.256287,180,5061
C04.256429,180,5061
C04.256941,180,5661
C04.257490,180,5661
C04.257712,180,5061
C04.258334,180,5061
C04.258868,180,5661
C04.259052,180,5061
C04.259413,180,5061
C04.259737,180,5661
C04.260368,180,5661
C04.260606,180,5661
C04.260683,180,5061
C04.260744,180,5661
C04.261465,180,5061
C04.261813,180,5061
C04.262253,180,5661
C04.262270,180,632
C04.262362,180,5061
C04.262522,180,5061
C04.262631,102,5661
C04.262794,180,5061
C04.263506,180,5661
C04.263534,180,5061
C04.263716,180,5661
C04.265184,180,5661
C04.265242,180,5661
C04.265271,180,5661
C04.265422,180,584
C04.265510,180,5661
C04.265562,180,5661
C04.265628,172,5061
C04.265682,180,5061
C04.265861,180,5661
C04.266190,160,5061
C04.266221,180,5061
C04.266286,180,5661
C04.266395,180,5661
C04.266435,180,5061
C04.266441,180,5661
C04.266866,180,5661
C04.267404,180,5061
C04.267632,180,632
C04.267786,180,5661
C04.268077,180,5661
C04.268576,162,5661
C04.269121,180,5661
C04.269459,180,5661
C04.270558,180,5661
C04.270836,180,5061
C04.270904,180,5061
C04.270920,180,5061
C04.271161,180,5061
C04.271447,180,5661
C04.271725,180,585
C04.272593,180,5061
C04.272604,180,5661
C04.273190,180,5061
C04.273227,180,5661
C04.273253,180,5061
C04.273400,180,5661
C04.273688,180,5061
C04.273986,180,5661
C04.274050,180,5661
