#Taxon_ID	Taxon_Rank	Taxon_Name	Probability_Mass
Unclassifiable	Unknown	Unknown	1139.78207998104
933485	species	MAULLINIA ECTOCARPI	0.0580843771948
162155	species	UNCULTURED TREPONEMA SP.	0.0580639658394
63146	species	CALOCERA VISCOSA	0.0579937373829
137421	species	TRIMASTIX PYRIFORMIS ATCC50598	0.0578791512122
216730	species	ACHNANTHES SP. P346	0.0577022495044
186802	order	CLOSTRIDIALES	0.0574597903717
507804	species	LOBOSEA SP. MB_5C	0.0572718063816
1281	species	STAPHYLOCOCCUS CARNOSUS	0.056867450665
147448	subspecies	STAPHYLOCOCCUS CARNOSUS SUBSP. CARNOSUS	0.056867450665
396513	no rank	STAPHYLOCOCCUS CARNOSUS SUBSP. CARNOSUS TM300	0.056867450665
934029	species	GADUS MORHUA X CELL PARASITE	0.0567735630897
317563	species	ACANTHOCEPHALOIDES PROPINQUUS	0.0566940629038
765892	species	UNCULTURED MICROTHORACIDA	0.0566557705321
578965	species	EUDACTYLINODES NIGER	0.0565579585388
90258	species	SAKSENAEA VASIFORMIS	0.056074612432
516738	species	BURMANNIA HEXAPTERA	0.0559217627516
560154	species	CHROMADORINA SP. 1257	0.0558730626303
313291	species	BODONIDAE SP. PAN2	0.0558130874873
863246	species	TRYPANOSOMA SP. LM 2010A	0.0558088543911
265318	order	CYANIDIALES	0.05577848743
265316	family	CYANIDIACEAE	0.05577848743
475203	species	OSEDAX ROSEUS	0.0554586384014
7998	species	ICTALURUS PUNCTATUS	0.0552615914726
77492	species	BINODOXYS ANGELICAE	0.0551213984352
152508	species	UNCULTURED LOW G+C GRAM POSITIVE BACTERIUM	0.0548931001132
417176	species	COEMANSIA ACICULIFERA	0.0545077423908
1931	species	STREPTOMYCES SP.	0.0544298671442
360117	no rank	COXIELLA BURNETII Q321	0.0542837993502
57286	species	ECHINORHYNCHUS GADI	0.0541777250461
443245	species	PSEUDOMONAS SP. 323	0.0538574506211
317564	species	ACANTHOCEPHALUS LUCII	0.0534168868908
339169	species	PLANCTOMYCETE A 2	0.0533274044721
29835	species	SATURNISPORA DISPORA	0.0531644182764
432703	species	CORYLOPHIDAE SP. UPOL 002199	0.0528947039635
357196	species	SOWERBYELLA FAGICOLA	0.0527862695602
166045	species	ZYGEUPOLIA RUBENS	0.0524273944684
279501	species	AGONONIDA PROCERA	0.0520352191169
544694	species	LABIDOCERA EUCHAETA	0.0518981280052
314008	species	UNCULTURED CUPRIAVIDUS SP.	0.0517529688379
270662	species	PSEUDOMONAS SP. D6	0.0511567017474
3010	family	FUCACEAE	0.050975874750425
3009	order	FUCALES	0.050975874750425
49266	species	FUCUS VESICULOSUS	0.050975874750425
3011	genus	FUCUS	0.050975874750425
213680	species	ANCALOMICROBIUM ADETUM	0.0507843532465
466768	species	PARAPERLA FRONTALIS	0.0507270900516
158757	species	UNCULTURED FLEXIBACTER SP.	0.0506058849432
455	species	LEGIONELLA JAMESTOWNIENSIS	0.0501996714071
659766	species	BACILLUS SP. TSWCSN10	0.0501371867863
238756	species	STEPHANOPOGON COLPODA	0.0499942209933
941918	species	CYMBELLA NAVICULA	0.0499372932358
3144	species	CHLOROKYBUS ATMOPHYTICUS	0.0497745940066
3142	family	CHLOROKYBACEAE	0.0497745940066
131214	order	CHLOROKYBALES	0.0497745940066
131213	class	CHLOROKYBOPHYCEAE	0.0497745940066
3143	genus	CHLOROKYBUS	0.0497745940066
300512	species	SCRUPOCELLARIA MADERENSIS	0.0495819100924
143768	species	ISOPERLA SP. JHM 2000	0.0495240994334
266855	species	EUBACTERIUM SP. PG 04	0.0491361982299
8234	genus	THUNNUS	0.04912508672655
196924	species	HETEROSTEGINA DEPRESSA	0.0489320881888
136464	species	SACCAMOEBA LIMAX	0.0485705345649
216931	species	SPIROPLASMA ALLEGHENENSE	0.0484385058276
204509	order	CHARALES	0.0476351649996667
3146	family	CHARACEAE	0.0476351649996667
304574	class	CHAROPHYCEAE	0.0476351649996667
521162	species	TRICHONYMPHA SPHAERICA	0.0473871119115
1003309	species	HYDROSERA SP. CYTX025	0.0471384627525
51588	species	AMBLYOSPORA CALIFORNICA	0.0466529767
40808	species	CYCLIDIUM PLOUNEOURI	0.0465070096084
439320	species	GAMBIERDISCUS SP. CARPENTERI	0.0463678013163
438500	species	MEGALOTHORAX MINIMUS	0.0461669152553
168659	species	BURSAPHELENCHUS ABRUPTUS	0.0460063533023
578963	species	EUDACTYLINA PUSILLA	0.0459692007936
390050	species	BEBAIOTES SP. JMU 2006	0.0459278313115
188058	species	UNCULTURED BURKHOLDERIA SP.	0.0458915646902
169009	species	UNCULTURED FOREST SOIL BACTERIUM	0.0452215291881
659426	species	PSEUDOMONAS SP. SR32009	0.045211601831
1429903	species	MYCOBACTERIUM PHAGE BERNARDO	0.0450987114526
43938	genus	PSEUDENDOCLONIUM	0.04508026469
3113	order	ULVALES	0.04508026469
205398	no rank	ULVALES INCERTAE SEDIS	0.04508026469
160070	species	PSEUDENDOCLONIUM AKINETUM	0.04508026469
160600	species	AMPHIDINIUM ASYMMETRICUM	0.0450629153146
107442	species	GEOGLOSSUM NIGRITUM	0.0443372615847
145391	subspecies	STAPHYLOCOCCUS HOMINIS SUBSP. HOMINIS	0.044319045674
435837	no rank	STAPHYLOCOCCUS HOMINIS SUBSP. HOMINIS C80	0.044319045674
326547	species	MARINOMONAS SP. BSI20101	0.0443181172697
262226	species	MINCHINIA TAPETIS	0.0442816241699
134305	species	UNCULTURED BACTERIUM GR SH1 136	0.0428778995938
549559	species	VIBRIO SP. 6G10	0.0424611208635
883237	species	BATHYLAIMUS SP. NAR20	0.0423277438042
297433	species	TRISACCOPHARYNX WESTBLADI	0.042082474613
44674	species	SULFUROSPIRILLUM BARNESII	0.0417902321156
358759	species	PSEUDOMONAS SP. D14	0.041563477799
357614	species	PSEUDOMONAS SP. B 2051	0.041563477799
204454	no rank	UNCLASSIFIED HOLOSPORACEAE	0.040765676403
86106	species	ENDOSYMBIONT OF ACANTHAMOEBA SP. UWC8	0.040765676403
44746	family	HOLOSPORACEAE	0.040765676403
190518	species	ALPHA PROTEOBACTERIUM '#33 ORANGE'	0.0405651119248
413851	species	HALOCRUSTICIDA BALIENSIS	0.040503994176
880756	genus	FISTULIFERA	0.0404617260226667
67474	family	NAVICULACEAE	0.0404617260226667
880758	species	FISTULIFERA SP. JPCC DA0580	0.0404617260226667
560143	species	ALAIMUS SP. 1247	0.0404372160078
687864	species	UNCULTURED ENTOMOPLASMA SP.	0.0403306283502
859865	species	SCUTICOCILIATIA SP. ACROPORA/CILIATE 2 1/CHN/2009	0.0398163414922
42254	species	SOREX ARANEUS	0.0394217670703
8801	species	STRUTHIO CAMELUS	0.03928514306075
8798	order	STRUTHIONIFORMES	0.03928514306075
8800	genus	STRUTHIO	0.03928514306075
8799	family	STRUTHIONIDAE	0.03928514306075
257374	species	DIONE ARCUATA	0.0392041245462
44452	species	PAVLOVA GYRANS	0.0391303584204
373401	species	PARASTROMBIDINOPSIS MINIMA	0.0386961735638
745359	species	GRAPHIUM ADANSONIAE	0.037971987533
332484	species	CROUANIA ELISIAE	0.03756954612
44612	species	FISCHERULA SUBCAULIS	0.0371553283132
191589	species	AMBLYOSPORA KHALIULINI	0.0368323261479
1211819	species	HOLDEMANIA SP. AP2	0.0366956236862
135496	species	PHACUS TRIQUETER	0.0364521078371
251331	species	THALASSOMYCES FAGEI	0.0358509962144
70536	species	EDHAZARDIA AEDIS	0.0356790762558
650279	species	GREGARINA KINGI	0.0356057010814
649610	species	JULIA SP. J1	0.0355434997887
114704	species	UNCULTURED VERRUCOMICROBIUM SP.	0.0354711593385
650295	species	PYXINIA CRYSTALLIGERA	0.035361033164
6657	subphylum	CRUSTACEA	0.034682754219
6669	species	DAPHNIA PULEX	0.034682754219
116561	infraorder	ANOMOPODA	0.034682754219
77658	family	DAPHNIIDAE	0.034682754219
6658	class	BRANCHIOPODA	0.034682754219
116557	subclass	PHYLLOPODA	0.034682754219
6665	suborder	CLADOCERA	0.034682754219
84337	order	DIPLOSTRACA	0.034682754219
6668	genus	DAPHNIA	0.034682754219
296222	species	CHIROPTUROPODA SP. AL5866	0.0341984892761
420506	species	PSEUDOMONAS SP. TAP 9	0.0341500253917
33656	genus	PHAEOCYSTIS	0.03395565143375
418919	order	PHAEOCYSTALES	0.03395565143375
418920	family	PHAEOCYSTACEAE	0.03395565143375
33657	species	PHAEOCYSTIS ANTARCTICA	0.03395565143375
995	species	SOLITALEA CANADENSIS	0.0337780305753333
929556	no rank	SOLITALEA CANADENSIS DSM 3403	0.0337780305753333
929509	genus	SOLITALEA	0.0337780305753333
33213	no rank	BILATERIA	0.0336832831876
1035308	species	DEHALOBACTER SP. FTH1	0.0336118004477
2874	family	DICTYOTACEAE	0.0335909229171
2876	species	DICTYOTA DICHOTOMA	0.0335909229171
2873	order	DICTYOTALES	0.0335909229171
2875	genus	DICTYOTA	0.0335909229171
175304	genus	LENTIBACILLUS	0.0331791451471
558169	species	LENTIBACILLUS JEOTGALI	0.0331791451471
35492	no rank	CHLOROPHYTA INCERTAE SEDIS	0.0327857355313667
51324	species	OLTMANNSIELLOPSIS VIRIDIS	0.0327857355313667
51323	genus	OLTMANNSIELLOPSIS	0.0327857355313667
363903	species	THRAUSTOCHYTRIIDAE SP. THEL2	0.032777118572
131075	species	OPHIOCORDYCEPS YAKUSIMENSIS	0.0322389518301
297465	species	PARAPSEUDOMMA CALLOPLURA	0.0321529996304
338288	species	AUSTROGNATHARIA SP. MVS 2005	0.0321337737217
53061	species	VANILLA APHYLLA	0.0319392123823
520145	species	PSEUDOMONAS SP. CHN16	0.0318010446503
389195	species	HYDROLITHON REINBOLDII	0.0317681709336
560987	species	HAPLOPOMA GRANIFERUM	0.0316726143673
3218	species	PHYSCOMITRELLA PATENS	0.03154089127324
114656	subclass	FUNARIIDAE	0.03154089127324
3217	genus	PHYSCOMITRELLA	0.03154089127324
3215	order	FUNARIALES	0.03154089127324
3216	family	FUNARIACEAE	0.03154089127324
349858	species	CARNOBACTERIUM SP. 7196	0.0312850220084
324676	species	SYNCHYTRIUM DECIPIENS	0.0310194744763
159342	species	PLACIDIA CAFETERIOPSIS	0.0305233030939
370692	species	CORYNEBACTERIUM SP. G	0.0304224729335
3469	species	PAPAVER SOMNIFERUM	0.0303189622416
33859	class	SYNUROPHYCEAE	0.0297554962514
420616	family	SYNURACEAE	0.0297554962514
47572	genus	CHRYSODIDYMUS	0.0297554962514
47573	species	CHRYSODIDYMUS SYNUROIDEUS	0.0297554962514
420622	order	SYNURALES	0.0297554962514
5873	genus	THEILERIA	0.0296993137549333
5863	no rank	PIROPLASMIDA	0.0296993137549333
27994	family	THEILERIIDAE	0.0296993137549333
145474	genus	HELICOSPORIDIUM	0.0293725498731
145475	species	HELICOSPORIDIUM SP. EX SIMULIUM JONESI	0.0293725498731
51987	species	ALCYONIDIUM GELATINOSUM	0.0289978294563
138673	species	ARTIOPOSTHIA TESTACEA	0.0289390315055
36984	species	CRYPTOCERCUS PUNCTULATUS	0.0288750376238
97259	species	ELECTRA PILOSA	0.0287245964363
590667	species	APICOMPLEXA SP. PETAURUS AUSTRALIS/4069393/QUEENSLAND/2007	0.0283184140406
311569	species	OPERCULINA COMPLANATA	0.0282119195944
463705	species	UNCULTURED BANISVELD EUKARYOTE	0.0281381494937
179533	species	UNCULTURED OOMYCETE	0.0279378076199
52023	species	MEIOTHERMUS CHLIAROPHILUS	0.0278160895383
101027	species	UNCULTURED DINOPHYCEAE OLI02001	0.0277361916724
84335	species	HUTCHINSONIELLA MACRACANTHA	0.0274602063113
80661	species	PHLEBOPUS PORTENTOSUS	0.027226234525
120990	species	CABEREA BORYI	0.0266462980978
106530	species	SYMBIOMONAS SCINTILLANS	0.0265959824428
195967	species	CRUSTOMASTIX STIGMATICA	0.0263056597369
156406	species	UNCULTURED SPIROCHETE	0.0262753817024
702450	no rank	TURICIBACTER SANGUINIS PC909	0.0259607246957125
154288	species	TURICIBACTER SANGUINIS	0.0259607246957125
281610	species	PROTOPERIDINIUM DENTICULATUM	0.0259589270171
109460	species	SPIRONEMA CULICIS	0.0258761605143
404260	no rank	BRYOPHYTINA	0.0254676824215
3208	no rank	BRYOPHYTA	0.0254676824215
3214	class	BRYOPSIDA	0.0254676824215
219660	species	UNCULTURED RICKETTSIALES BACTERIUM	0.0254141398515
136180	species	ACARTIA TONSA	0.0252787912993
35206	species	PLOCAMIOCOLAX PULVINATA	0.02503881319275
31450	family	PLOCAMIACEAE	0.02503881319275
35205	genus	PLOCAMIOCOLAX	0.02503881319275
35203	order	PLOCAMIALES	0.02503881319275
401526	no rank	THERMOSINUS CARBOXYDIVORANS NOR1	0.0245617817195
261684	genus	THERMOSINUS	0.0245617817195
261685	species	THERMOSINUS CARBOXYDIVORANS	0.0245617817195
388627	species	ANOPLOCAPROS LENTICULARIS	0.024296553573575
303733	genus	ANOPLOCAPROS	0.024296553573575
137419	species	TRIMASTIX MARINA	0.0238819433606
101563	species	LICHTHEIMIA BLAKESLEEANA	0.023768358282
41879	genus	PYCNOCOCCUS	0.023627082699375
304575	order	PSEUDOSCOURFIELDIALES	0.023627082699375
41878	family	PYCNOCOCCACEAE	0.023627082699375
41880	species	PYCNOCOCCUS PROVASOLII	0.023627082699375
96580	species	SELENASPORA GUERNISACII	0.0230882064112
289361	species	UNCULTURED MARINOBACTERIUM SP.	0.0229320776014
874386	species	THOREA BACHMANNII	0.0223066582898
562981	no rank	GEMELLA HAEMOLYSANS M341	0.022214289519
228503	species	CUSPIDARIA SP. HD 2003	0.0220892421382
335804	species	HALONYMPHA SP. GS 2005	0.0218265140587
38255	order	GLAUCOCYSTALES	0.021488323686775
38257	family	GLAUCOCYSTACEAE	0.021488323686775
38271	species	GLAUCOCYSTIS NOSTOCHINEARUM	0.021488323686775
38258	genus	GLAUCOCYSTIS	0.021488323686775
8823	species	APTERYX HAASTII	0.0202712267276
238017	species	MYXOBOLUS INTIMUS	0.0202317468528
633388	species	MYXOBOLUS ALVAREZAE	0.0202317468528
471	species	ACINETOBACTER CALCOACETICUS	0.0199868774244
320881	species	LACTOBACILLUS SP. 34 10B	0.0199824825733
129949	no rank	SMEGMAMORPHA	0.0199593682156333
69291	family	GASTEROSTEIDAE	0.0199593682156333
129911	order	GASTEROSTEIFORMES	0.0199593682156333
69293	species	GASTEROSTEUS ACULEATUS	0.0199593682156333
69292	genus	GASTEROSTEUS	0.0199593682156333
69290	no rank	GASTEROSTEIFORMES/SYNGNATHIFORMES GROUP	0.0199593682156333
47920	species	ACIDOVORAX DELAFIELDII	0.0198311763241
35107	species	URONEMA MARINUM	0.0192155262972
308068	species	NITROSOMONAS SP. OZK11	0.0189978225715
466808	species	SKWALA AMERICANA	0.0189648115508
111532	species	BACILLUS SP. YUA25	0.0189045205113
441509	species	DINOCRAS CEPHALOTES	0.0187249251264
180976	species	RINODINA CACUMINUM	0.0186432346124
201317	species	CHLAMYDOMONAS PSEUDOGLOEOGAMA	0.0185369347677
455385	species	CAPILLARIA TENUISSIMA	0.0184792357344
466829	species	UDAMOCERCIA SP. BYU_PL150	0.0184220273592
518766	no rank	RHODOTHERMUS MARINUS DSM 4252	0.0183760353423667
29549	species	RHODOTHERMUS MARINUS	0.0183760353423667
29548	genus	RHODOTHERMUS	0.0183760353423667
2143	species	SPIROPLASMA GLADIATORIS	0.0179174370076
76841	species	DOLIOLUM NATIONALIS	0.0178692755746
118665	species	FUNGAL SP. JCM 8069	0.0174409096106
189433	species	PENICILLUS NODULOSUS	0.0171639921433
406670	species	NOCTICOLA AUSTRALIENSIS	0.0169783146474
559934	species	HENNEGUYA MYSTUSIA	0.016856831912
364908	species	ORTHOLINEA SP. AL 2006	0.01681561458
164328	species	PHYTOPHTHORA RAMORUM	0.016553490392
67593	species	PHYTOPHTHORA SOJAE	0.0164255210388
403677	no rank	PHYTOPHTHORA INFESTANS T30 4	0.0163471938906
56546	species	MYXIDIUM LIEBERKUEHNI	0.0162317821248
109799	species	SPHAEROSPORA ONCORHYNCHI	0.0161328544764
33652	genus	CAFETERIA	0.015855051449475
238884	family	CAFETERIACEAE	0.015855051449475
33651	order	BICOSOECIDA	0.015855051449475
33653	species	CAFETERIA ROENBERGENSIS	0.015855051449475
239729	species	UNCULTURED MICROBACTERIACEAE BACTERIUM	0.0158378452004
1239	phylum	FIRMICUTES	0.0157667276125
210602	species	NANOFRUSTULUM SHILOI	0.0155888557581
431554	species	SPIROSOMA SPITSBERGENSE	0.0152358272093
562982	no rank	GEMELLA MORBILLORUM M424	0.0146374188548
29391	species	GEMELLA MORBILLORUM	0.0146374188548
242642	species	TM7 PHYLUM SP. ORAL CLONE HD027	0.0142071025789
38760	species	LABYRINTHULOIDES HALIOTIDIS	0.0140919094878
765940	species	UNCULTURED OEDOGONIALES	0.0139388886828
744596	species	BATHYSCIADIUM SP. SWA 2010	0.0139362134789
13798	order	HYPNALES	0.0135714800002833
84220	family	ANOMODONTACEAE	0.0135714800002833
84227	genus	ANOMODON	0.0135714800002833
84230	species	ANOMODON RUGELII	0.0135714800002833
114658	subclass	BRYIDAE	0.0135714800002833
404315	superorder	HYPNANAE	0.0135714800002833
978084	subclass	TREUBIIDAE	0.0135695506147667
402711	class	HAPLOMITRIOPSIDA	0.0135695506147667
186787	order	TREUBIALES	0.0135695506147667
93844	genus	TREUBIA	0.0135695506147667
93843	family	TREUBIACEAE	0.0135695506147667
93845	species	TREUBIA LACUNOSA	0.0135695506147667
136	order	SPIROCHAETALES	0.0135288621451333
203692	class	SPIROCHAETIA	0.0135288621451333
203691	phylum	SPIROCHAETES	0.0135288621451333
361508	species	ANAEROCOCCUS SP. GPAC215	0.013518140399
120383	species	CUSPIDARIA CUSPIDATA	0.0130879530059
156588	species	UNCULTURED VERRUCOMICROBIA BACTERIUM	0.0130309307107
527193	species	VACELETIA SP. DVL 2008	0.0129523803404
86638	species	LEPOCINCLIS OVUM	0.0117577165623
212695	species	UNCULTURED FLAVOBACTERIIA BACTERIUM	0.0115830779703
238761	species	HEDRIOCYSTIS RETICULATA	0.0113115536095
163908	species	ANABAENA SP. PCC 7108	0.0109788688705
196926	species	CYCLOCLYPEUS CARPENTERI	0.0106506304695
7950	species	CLUPEA HARENGUS	0.0106469849922
723922	species	HYPOTRICHOMONADIDAE SP. KANEK	0.0104901922346
81056	species	WOLFIPORIA COCOS	0.0104146938443
37727	species	TALAROMYCES MARNEFFEI	0.010336604226025
28568	family	TRICHOCOMACEAE	0.010336604226025
441960	no rank	TALAROMYCES MARNEFFEI ATCC 18224	0.010336604226025
5094	genus	TALAROMYCES	0.010336604226025
1003085	species	PAPILIOCELLULUS SIMPLEX	0.0101958846533
432653	species	UNCULTURED MICROSCILLA SP.	0.00995697284698
59899	species	CLARIAS BATRACHUS	0.00989181052572
133076	subfamily	APHIDINAE	0.00965709271006667
7524	order	HEMIPTERA	0.00965709271006667
33380	no rank	APHIDIFORMES	0.00965709271006667
7028	genus	ACYRTHOSIPHON	0.00965709271006667
33373	no rank	STERNORRHYNCHA	0.00965709271006667
7029	species	ACYRTHOSIPHON PISUM	0.00965709271006667
33385	superfamily	APHIDOIDEA	0.00965709271006667
33386	tribe	MACROSIPHINI	0.00965709271006667
27482	family	APHIDIDAE	0.00965709271006667
305	species	RALSTONIA SOLANACEARUM	0.00878978259088
74082	species	VAHLKAMPFIA AVARA	0.00850195685578
861913	genus	FIBRISOMA	0.00838298280903333
663275	species	FIBRISOMA LIMI	0.00838298280903333
1185876	no rank	FIBRISOMA LIMI BUZ 3	0.00838298280903333
116988	species	FRIEDMANIELLA CF. RUFULA	0.00815306203434
559930	species	HENNEGOIDES PANGASII	0.00788759851522
2096	species	MYCOPLASMA GALLISEPTICUM	0.00732088969808
186625	no rank	CLUPEOCEPHALA	0.00727517477269
41665	no rank	NEOPTERYGII	0.00685823479295
175278	species	UNCULTURED METAZOAN	0.00681517194246
135306	species	SALTMARSH CLONE LCP 6	0.00665790034964
48955	species	LITHOPHYLLUM KOTSCHYANUM	0.00655245392952
69675	no rank	PATELLOGASTROPODA	0.00654906050697143
216260	superfamily	LOTTIOIDEA	0.00654906050697143
225164	species	LOTTIA GIGANTEA	0.00654906050697143
69676	family	LOTTIIDAE	0.00654906050697143
72691	genus	LOTTIA	0.00654906050697143
6447	phylum	MOLLUSCA	0.00654906050697143
6448	class	GASTROPODA	0.00654906050697143
8783	superorder	PALAEOGNATHAE	0.00645055663134
39687	species	MYCOBACTERIUM AUSTROAFRICANUM	0.00624419441511
346879	species	CANDIDATUS MYCOPLASMA TURICENSIS	0.00607385154403
31338	family	DESMARESTIACEAE	0.0059027653948
62313	species	DESMARESTIA VIRIDIS	0.0059027653948
31339	genus	DESMARESTIA	0.0059027653948
31337	order	DESMARESTIALES	0.0059027653948
650058	species	ENDOSYMBIONT OF ACANTHAMOEBA SP. S13	0.00510150928632
472933	species	METINAE SP. FAPDNA067	0.00485878551217
473144	species	METABUS EBANOVERDE	0.00485547267314
473174	species	ORSINOME SP. FAPDNA052	0.00485224829845
8785	family	CASUARIIDAE	0.00346092269073333
8786	genus	CASUARIUS	0.00346092269073333
8787	species	CASUARIUS CASUARIUS	0.00346092269073333
202595	genus	PTERAGOGUS	0.00333766890711
423481	species	PTERAGOGUS FLAGELLIFER	0.00333766890711
1247379	no rank	MOUMOUVIRUS GOULETTE	0.003286332407825
549779	family	MIMIVIRIDAE	0.003286332407825
985780	no rank	UNCLASSIFIED MIMIVIRIDAE	0.003286332407825
985782	species	MOUMOUVIRUS	0.003286332407825
43741	no rank	ACALYPTRATAE	0.003203121596075
46877	tribe	DROSOPHILINI	0.003203121596075
43738	no rank	SCHIZOPHORA	0.003203121596075
7215	genus	DROSOPHILA	0.003203121596075
480117	no rank	CYCLORRHAPHA	0.003203121596075
7203	suborder	BRACHYCERA	0.003203121596075
43746	superfamily	EPHYDROIDEA	0.003203121596075
43845	subfamily	DROSOPHILINAE	0.003203121596075
32341	subgenus	SOPHOPHORA	0.003203121596075
480118	no rank	EREMONEURA	0.003203121596075
43733	infraorder	MUSCOMORPHA	0.003203121596075
7214	family	DROSOPHILIDAE	0.003203121596075
200295	no rank	CANDIDATE DIVISION BRC1	0.00261153768251
910027	no rank	UNCLASSIFIED CANDIDATE DIVISION BRC1	0.00261153768251
910028	species	BRC1 BACTERIUM SCGC AAA252 M09	0.00261153768251
